"Town","FIPS","Year","Allegation Type","Report Status","Measure Type","Variable","Value"
"Thompson","0901575870",2014,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2014,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2014,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",114
"Thompson","0901575870",2014,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",29
"Thompson","0901575870",2014,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",25.44
"Thompson","0901575870",2014,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2014,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2014,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2015,"All","Alleged","Number","Child Abuse and Neglect",181
"Thompson","0901575870",2015,"All","Substantiated","Number","Child Abuse and Neglect",29
"Thompson","0901575870",2015,"All","Substantiated","Rate","Child Abuse and Neglect",16.02
"Thompson","0901575870",2015,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2015,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2015,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2015,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2015,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2015,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2015,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",42
"Thompson","0901575870",2015,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2015,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2015,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2015,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2015,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2015,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2015,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2015,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2015,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2015,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2015,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2015,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",111
"Thompson","0901575870",2015,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",19
"Thompson","0901575870",2015,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",17.12
"Thompson","0901575870",2015,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2015,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2015,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2016,"All","Alleged","Number","Child Abuse and Neglect",224
"Thompson","0901575870",2016,"All","Substantiated","Number","Child Abuse and Neglect",74
"Thompson","0901575870",2016,"All","Substantiated","Rate","Child Abuse and Neglect",33.04
"Thompson","0901575870",2016,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2016,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2016,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2016,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2016,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2016,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2016,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",45
"Thompson","0901575870",2016,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",29
"Thompson","0901575870",2016,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",64.44
"Thompson","0901575870",2016,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2016,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2016,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2016,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2016,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2016,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2016,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",24
"Thompson","0901575870",2016,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2016,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2016,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",126
"Thompson","0901575870",2016,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",35
"Thompson","0901575870",2016,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",27.78
"Thompson","0901575870",2016,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2016,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2016,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2017,"All","Alleged","Number","Child Abuse and Neglect",173
"Thompson","0901575870",2017,"All","Substantiated","Number","Child Abuse and Neglect",60
"Thompson","0901575870",2017,"All","Substantiated","Rate","Child Abuse and Neglect",34.68
"Thompson","0901575870",2017,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2017,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2017,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2017,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2017,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2017,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2017,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",35
"Thompson","0901575870",2017,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",27
"Thompson","0901575870",2017,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",77.14
"Thompson","0901575870",2017,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2017,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2017,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2017,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2017,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2017,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2017,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",15
"Thompson","0901575870",2017,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2017,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Thompson","0901575870",2017,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",111
"Thompson","0901575870",2017,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",30
"Thompson","0901575870",2017,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",27.03
"Thompson","0901575870",2017,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2017,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Thompson","0901575870",2017,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Tolland","0901376290",2011,"All","Alleged","Number","Child Abuse and Neglect",197
"Tolland","0901376290",2011,"All","Substantiated","Number","Child Abuse and Neglect",64
"Tolland","0901376290",2011,"All","Substantiated","Rate","Child Abuse and Neglect",32.49
"Tolland","0901376290",2011,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2011,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2011,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Tolland","0901376290",2011,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2011,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2011,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Tolland","0901376290",2011,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",51
"Tolland","0901376290",2011,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",16
"Tolland","0901376290",2011,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",31.37
"Tolland","0901376290",2011,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2011,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2011,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Tolland","0901376290",2011,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2011,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2011,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Tolland","0901376290",2011,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",15
"Tolland","0901376290",2011,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2011,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Tolland","0901376290",2011,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",110
"Tolland","0901376290",2011,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",42
"Tolland","0901376290",2011,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",38.18
"Tolland","0901376290",2011,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2011,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2011,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Tolland","0901376290",2012,"All","Alleged","Number","Child Abuse and Neglect",105
"Tolland","0901376290",2012,"All","Substantiated","Number","Child Abuse and Neglect",17
"Tolland","0901376290",2012,"All","Substantiated","Rate","Child Abuse and Neglect",16.19
"Tolland","0901376290",2012,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2012,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2012,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Tolland","0901376290",2012,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2012,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2012,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Tolland","0901376290",2012,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",15
"Tolland","0901376290",2012,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2012,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Tolland","0901376290",2012,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2012,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2012,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Tolland","0901376290",2012,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2012,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2012,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Tolland","0901376290",2012,"Physical Abuse","Alleged","Number","Child Abuse and Neglect",29
"Tolland","0901376290",2012,"Physical Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2012,"Physical Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Tolland","0901376290",2012,"Physical Neglect","Alleged","Number","Child Abuse and Neglect",53
"Tolland","0901376290",2012,"Physical Neglect","Substantiated","Number","Child Abuse and Neglect",11
"Tolland","0901376290",2012,"Physical Neglect","Substantiated","Rate","Child Abuse and Neglect",20.75
"Tolland","0901376290",2012,"Sexual Abuse","Alleged","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2012,"Sexual Abuse","Substantiated","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2012,"Sexual Abuse","Substantiated","Rate","Child Abuse and Neglect",-9999
"Tolland","0901376290",2013,"All","Alleged","Number","Child Abuse and Neglect",181
"Tolland","0901376290",2013,"All","Substantiated","Number","Child Abuse and Neglect",32
"Tolland","0901376290",2013,"All","Substantiated","Rate","Child Abuse and Neglect",17.68
"Tolland","0901376290",2013,"At Risk","Alleged","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2013,"At Risk","Substantiated","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2013,"At Risk","Substantiated","Rate","Child Abuse and Neglect",-9999
"Tolland","0901376290",2013,"Educational Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2013,"Educational Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2013,"Educational Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Tolland","0901376290",2013,"Emotional Neglect","Alleged","Number","Child Abuse and Neglect",42
"Tolland","0901376290",2013,"Emotional Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2013,"Emotional Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
"Tolland","0901376290",2013,"High Risk Newborn","Alleged","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2013,"High Risk Newborn","Substantiated","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2013,"High Risk Newborn","Substantiated","Rate","Child Abuse and Neglect",-9999
"Tolland","0901376290",2013,"Medical Neglect","Alleged","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2013,"Medical Neglect","Substantiated","Number","Child Abuse and Neglect",-9999
"Tolland","0901376290",2013,"Medical Neglect","Substantiated","Rate","Child Abuse and Neglect",-9999
